timestamp,aqi,pm25,pm10,o3,no2,so2,co,temp,humidity,pressure,wind_speed,clouds
2025-09-17 18:00:00+00:00,73,17.8,41.1,37.0,8.2,6.1,268.0,26.9,83,1002.9,13.5,0
2025-09-17 19:00:00+00:00,73,17.3,40.9,34.0,8.7,7.1,271.0,26.4,85,1002.7,12.9,0
2025-09-17 20:00:00+00:00,73,17.8,41.8,33.0,9.5,8.0,288.0,26.0,87,1002.2,12.0,70
2025-09-17 21:00:00+00:00,74,18.6,42.5,32.0,10.1,8.6,298.0,25.7,88,1001.8,11.6,58
2025-09-17 22:00:00+00:00,74,19.6,42.4,31.0,10.2,8.6,284.0,25.3,91,1001.4,11.2,59
2025-09-17 23:00:00+00:00,74,20.3,41.3,30.0,10.1,8.2,263.0,25.0,93,1001.2,11.2,71
2025-09-18 00:00:00+00:00,74,20.1,40.3,27.0,10.7,7.6,257.0,24.8,94,1001.5,11.3,95
2025-09-18 01:00:00+00:00,75,20.8,44.9,29.0,9.8,7.6,289.0,25.4,94,1001.9,11.7,98
2025-09-18 02:00:00+00:00,75,20.2,44.4,31.0,8.5,7.6,337.0,25.7,93,1002.2,12.4,99
2025-09-18 03:00:00+00:00,76,20.1,48.4,38.0,7.1,7.4,357.0,27.3,83,1002.6,14.8,100
2025-09-18 04:00:00+00:00,76,21.3,60.5,52.0,5.3,6.7,317.0,28.9,74,1003.1,16.0,88
2025-09-18 05:00:00+00:00,76,23.8,70.5,69.0,3.4,5.7,250.0,30.6,66,1003.1,16.0,41
2025-09-18 06:00:00+00:00,76,24.6,69.8,85.0,2.0,5.0,204.0,32.0,60,1002.7,15.3,33
2025-09-18 07:00:00+00:00,76,25.4,70.5,97.0,1.4,4.6,202.0,32.9,57,1002.2,14.5,5
2025-09-18 08:00:00+00:00,76,26.4,72.6,106.0,1.3,4.5,221.0,33.7,54,1001.2,13.6,92
2025-09-18 09:00:00+00:00,76,27.4,75.7,112.0,1.5,4.5,249.0,34.2,52,1000.3,13.1,77
2025-09-18 10:00:00+00:00,76,28.0,77.3,114.0,1.7,4.6,287.0,34.3,51,999.4,12.6,88
2025-09-18 11:00:00+00:00,76,28.1,77.3,113.0,2.2,4.9,333.0,34.1,51,999.2,12.6,80
2025-09-18 12:00:00+00:00,76,31.5,87.5,110.0,3.1,5.2,367.0,33.2,55,999.0,13.2,73
2025-09-18 13:00:00+00:00,76,30.3,73.3,99.0,4.6,5.4,384.0,31.7,60,999.9,14.3,90
2025-09-18 14:00:00+00:00,76,29.2,64.7,83.0,6.7,5.7,389.0,30.4,64,1000.5,14.7,83
2025-09-18 15:00:00+00:00,76,27.7,59.8,69.0,8.3,6.2,379.0,29.2,70,1001.3,14.6,91
2025-09-18 16:00:00+00:00,77,26.0,57.2,59.0,8.9,7.2,342.0,27.9,75,1001.9,13.8,82
2025-09-18 17:00:00+00:00,77,24.9,56.8,50.0,9.1,8.5,289.0,27.0,80,1002.6,13.9,70
2025-09-18 18:00:00+00:00,78,24.4,58.6,43.0,9.3,9.6,256.0,26.3,85,1002.9,16.0,5
2025-09-18 19:00:00+00:00,78,24.3,61.9,39.0,9.9,10.5,263.0,25.8,89,1002.6,14.4,1
2025-09-18 20:00:00+00:00,79,25.1,65.2,36.0,10.5,11.2,289.0,25.5,91,1002.2,12.9,0
2025-09-18 21:00:00+00:00,79,25.7,66.6,34.0,10.9,11.4,302.0,25.2,93,1001.9,12.0,1
2025-09-18 22:00:00+00:00,80,26.0,66.8,32.0,10.8,10.6,276.0,24.9,94,1002.0,12.1,18
2025-09-18 23:00:00+00:00,80,25.9,65.7,31.0,10.5,9.2,237.0,24.8,94,1002.1,13.0,96
2025-09-19 00:00:00+00:00,81,22.4,56.0,32.0,10.1,8.9,226.0,24.7,95,1002.4,12.9,86
2025-09-19 01:00:00+00:00,81,21.9,55.5,33.0,9.3,8.6,282.0,25.5,94,1002.8,13.0,96
2025-09-19 02:00:00+00:00,81,23.2,61.0,35.0,8.1,8.1,366.0,25.8,91,1003.4,13.4,86
2025-09-19 03:00:00+00:00,81,23.3,67.1,41.0,6.7,7.6,408.0,27.2,82,1004.1,14.0,87
2025-09-19 04:00:00+00:00,82,26.1,95.0,54.0,5.0,7.0,361.0,28.7,73,1004.7,16.7,98
2025-09-19 05:00:00+00:00,82,28.5,108.3,71.0,3.2,6.4,272.0,30.2,66,1004.8,17.6,98
2025-09-19 06:00:00+00:00,82,30.0,112.2,86.0,1.9,5.8,207.0,31.6,60,1004.4,16.4,95
2025-09-19 07:00:00+00:00,83,31.3,115.0,96.0,1.3,5.3,193.0,32.7,56,1003.8,16.2,76
2025-09-19 08:00:00+00:00,83,32.2,115.9,103.0,1.3,4.9,203.0,33.3,54,1002.9,16.4,67
2025-09-19 09:00:00+00:00,84,32.7,115.9,107.0,1.4,4.6,222.0,33.5,53,1001.8,16.0,94
2025-09-19 10:00:00+00:00,84,32.8,113.6,107.0,1.7,4.4,247.0,33.3,53,1000.9,15.7,100
2025-09-19 11:00:00+00:00,84,32.6,112.7,103.0,2.2,4.2,280.0,33.0,53,1000.7,15.5,100
2025-09-19 12:00:00+00:00,85,34.1,112.2,106.0,3.1,4.8,313.0,31.9,56,1000.6,15.8,36
2025-09-19 13:00:00+00:00,85,33.8,93.8,96.0,4.6,5.1,347.0,30.9,61,1001.3,13.3,1
2025-09-19 14:00:00+00:00,85,33.2,83.6,81.0,6.8,5.6,380.0,29.5,65,1001.8,14.5,89
2025-09-19 15:00:00+00:00,86,31.5,77.3,68.0,8.7,6.4,403.0,28.3,70,1002.4,14.8,85
2025-09-19 16:00:00+00:00,86,29.6,72.2,57.0,10.0,7.9,411.0,27.2,76,1003.3,14.0,94
2025-09-19 17:00:00+00:00,86,27.6,68.0,47.0,11.0,9.7,409.0,26.3,81,1003.7,13.7,7
2025-09-19 18:00:00+00:00,86,25.8,64.7,39.0,11.8,11.1,396.0,25.6,85,1004.0,12.2,1
2025-09-19 19:00:00+00:00,86,24.2,63.3,34.0,12.5,11.9,367.0,25.1,89,1003.8,13.3,1
2025-09-19 20:00:00+00:00,86,23.2,63.1,31.0,13.0,12.2,328.0,24.8,91,1003.3,13.8,0
2025-09-19 21:00:00+00:00,86,22.8,63.6,29.0,13.1,12.0,295.0,24.6,93,1002.8,13.9,2
2025-09-19 22:00:00+00:00,86,23.1,63.8,28.0,12.5,10.9,270.0,24.4,94,1002.3,13.9,1
2025-09-19 23:00:00+00:00,86,24.1,62.6,27.0,11.5,9.2,253.0,24.3,94,1002.4,13.5,2
2025-09-20 00:00:00+00:00,86,22.0,54.7,29.0,10.1,7.4,256.0,24.1,95,1002.8,13.8,2
2025-09-20 01:00:00+00:00,86,22.2,58.7,31.0,9.1,7.3,305.0,25.4,94,1003.2,13.9,3
2025-09-20 02:00:00+00:00,86,21.9,58.1,34.0,7.8,7.0,376.0,25.8,90,1003.9,14.8,7
2025-09-20 03:00:00+00:00,86,21.3,61.7,40.0,6.3,6.7,407.0,27.3,82,1004.3,14.7,1
2025-09-20 04:00:00+00:00,85,23.0,78.7,51.0,4.7,6.2,356.0,28.9,73,1004.8,15.7,1
2025-09-20 05:00:00+00:00,85,24.9,88.0,66.0,3.0,5.6,267.0,30.7,63,1005.0,18.2,24
2025-09-20 06:00:00+00:00,85,26.8,92.4,79.0,1.8,5.1,206.0,32.1,56,1004.7,17.3,46
2025-09-20 07:00:00+00:00,85,28.1,90.8,89.0,1.3,4.8,206.0,33.3,52,1003.9,15.6,12
2025-09-20 08:00:00+00:00,84,29.1,88.5,98.0,1.3,4.5,235.0,34.1,50,1002.7,14.9,1
2025-09-20 09:00:00+00:00,84,29.5,85.4,104.0,1.5,4.4,267.0,34.4,49,1001.7,14.6,2
2025-09-20 10:00:00+00:00,84,29.5,82.2,106.0,1.8,4.4,297.0,34.5,49,1001.0,15.0,2
2025-09-20 11:00:00+00:00,84,29.2,78.9,104.0,2.3,4.6,331.0,34.3,50,1000.6,15.1,2
2025-09-20 12:00:00+00:00,83,29.6,76.4,103.0,3.2,5.1,358.0,33.4,52,1000.5,14.7,5
2025-09-20 13:00:00+00:00,83,28.3,64.0,92.0,4.6,5.6,376.0,31.7,59,1001.0,15.6,1
2025-09-20 14:00:00+00:00,83,27.3,57.0,78.0,6.6,6.4,387.0,29.9,67,1001.9,16.3,0
2025-09-20 15:00:00+00:00,82,25.8,54.8,64.0,8.4,7.3,395.0,28.9,71,1002.5,17.2,0
2025-09-20 16:00:00+00:00,82,24.6,54.2,53.0,9.7,8.7,402.0,27.7,78,1003.0,16.0,0
2025-09-20 17:00:00+00:00,81,23.5,53.3,43.0,10.8,10.2,405.0,26.7,83,1003.6,14.3,0
2025-09-20 18:00:00+00:00,81,22.6,53.2,36.0,11.6,11.3,397.0,26.2,86,1003.9,13.5,1
2025-09-20 19:00:00+00:00,81,21.8,54.0,32.0,11.9,11.6,371.0,25.7,88,1003.9,13.1,0
2025-09-20 20:00:00+00:00,81,21.9,56.1,31.0,11.8,11.4,335.0,25.3,89,1003.7,13.2,0
2025-09-20 21:00:00+00:00,80,22.4,56.8,30.0,11.6,10.9,303.0,24.9,90,1003.0,13.7,0
2025-09-20 22:00:00+00:00,80,22.5,56.5,29.0,11.2,10.0,275.0,24.5,92,1002.7,14.5,0
2025-09-20 23:00:00+00:00,80,22.7,55.6,29.0,10.7,8.8,252.0,24.3,93,1002.7,15.2,1
2025-09-21 00:00:00+00:00,80,21.9,51.8,30.0,9.2,6.6,245.0,24.2,93,1003.0,15.2,3
2025-09-21 01:00:00+00:00,80,22.8,52.9,32.0,8.2,6.0,274.0,25.2,91,1002.9,14.6,81
2025-09-21 02:00:00+00:00,80,22.6,57.4,34.0,6.8,5.1,319.0,25.4,88,1003.3,14.5,99
2025-09-21 03:00:00+00:00,80,21.8,59.1,40.0,5.4,4.5,339.0,26.7,80,1003.8,15.4,87
2025-09-21 04:00:00+00:00,80,23.5,75.2,51.0,4.1,4.4,303.0,28.3,72,1004.2,15.7,11
2025-09-21 05:00:00+00:00,80,23.6,75.7,64.0,2.8,4.5,242.0,30.0,65,1004.0,15.9,2
2025-09-21 06:00:00+00:00,80,25.3,78.7,77.0,1.8,4.6,204.0,31.6,59,1003.7,16.4,0
2025-09-21 07:00:00+00:00,80,26.8,80.1,88.0,1.3,4.5,213.0,32.8,55,1002.8,16.0,0
2025-09-21 08:00:00+00:00,80,27.9,80.6,98.0,1.3,4.4,246.0,33.7,51,1001.8,16.0,0
2025-09-21 09:00:00+00:00,80,28.6,81.0,104.0,1.4,4.4,276.0,34.3,49,1000.9,15.9,0
2025-09-21 10:00:00+00:00,80,28.9,80.3,106.0,1.7,4.5,294.0,34.5,48,1000.2,16.1,1
2025-09-21 11:00:00+00:00,80,28.8,78.0,104.0,2.3,4.8,311.0,34.1,49,1000.1,16.7,3
2025-09-21 12:00:00+00:00,80,25.5,65.2,99.0,3.1,4.9,330.0,33.0,51,1000.2,16.9,2
2025-09-21 13:00:00+00:00,80,24.4,54.9,88.0,4.5,5.6,360.0,31.0,59,1000.8,17.2,11
2025-09-21 14:00:00+00:00,79,23.6,49.2,72.0,6.5,6.7,394.0,29.3,65,1001.4,17.7,1
2025-09-21 15:00:00+00:00,79,22.2,46.3,59.0,8.2,7.8,413.0,28.1,69,1002.0,16.9,0
2025-09-21 16:00:00+00:00,79,20.8,44.4,50.0,9.5,9.0,412.0,27.2,74,1002.6,15.8,0
2025-09-21 17:00:00+00:00,78,19.9,43.4,43.0,10.5,10.2,397.0,26.5,78,1003.2,14.6,0
2025-09-21 18:00:00+00:00,78,19.3,43.8,38.0,11.2,11.0,366.0,25.8,81,1003.4,15.1,0
2025-09-21 19:00:00+00:00,78,18.7,44.4,36.0,11.3,11.0,308.0,25.3,84,1003.4,15.1,0
2025-09-21 20:00:00+00:00,78,18.5,44.2,35.0,11.0,10.6,235.0,24.9,87,1003.3,14.7,0
2025-09-21 21:00:00+00:00,77,18.5,43.8,35.0,10.6,9.9,180.0,24.6,89,1002.6,14.5,0
2025-09-21 22:00:00+00:00,77,18.7,43.4,35.0,10.1,9.0,153.0,24.4,90,1002.5,14.8,12
2025-09-21 23:00:00+00:00,77,18.6,42.1,35.0,9.4,7.9,143.0,24.3,90,1002.7,14.8,83
2025-09-22 00:00:00+00:00,76,18.3,41.4,37.0,7.9,6.2,153.0,24.3,90,1002.8,14.8,31
2025-09-22 01:00:00+00:00,76,18.1,41.0,38.0,7.4,6.1,198.0,25.4,90,1002.6,15.1,4
2025-09-22 02:00:00+00:00,76,18.3,41.2,39.0,6.6,5.9,262.0,25.9,86,1003.4,15.5,4
2025-09-22 03:00:00+00:00,75,18.4,46.4,44.0,5.6,5.6,298.0,27.2,79,1003.6,17.7,12
2025-09-22 04:00:00+00:00,75,19.7,55.3,54.0,4.3,5.2,275.0,28.8,70,1004.1,19.8,10
2025-09-22 05:00:00+00:00,75,22.2,63.8,67.0,2.9,4.6,224.0,30.8,61,1004.2,19.0,18
2025-09-22 06:00:00+00:00,75,24.5,69.8,78.0,1.8,4.2,187.0,32.6,54,1003.9,16.8,99
2025-09-22 07:00:00+00:00,75,26.1,72.4,86.0,1.4,3.9,181.0,33.9,49,1003.2,15.6,100
2025-09-22 08:00:00+00:00,75,27.1,75.4,92.0,1.3,3.7,190.0,34.6,47,1002.2,15.1,93
2025-09-22 09:00:00+00:00,75,27.1,73.6,96.0,1.5,3.6,206.0,34.8,46,1001.5,15.6,60
2025-09-22 10:00:00+00:00,74,26.8,70.3,97.0,1.9,3.7,230.0,34.8,45,1001.1,16.2,10
2025-09-22 11:00:00+00:00,74,26.4,66.6,96.0,2.5,4.0,262.0,34.3,46,1000.8,16.3,91
2025-09-22 12:00:00+00:00,74,23.3,53.9,94.0,3.2,4.2,290.0,33.0,51,1001.0,18.8,99
2025-09-22 13:00:00+00:00,74,22.2,43.7,85.0,4.1,5.2,310.0,31.5,58,1001.6,17.7,99
2025-09-22 14:00:00+00:00,74,20.3,37.6,72.0,5.4,6.6,327.0,29.5,68,1002.5,19.3,100
2025-09-22 15:00:00+00:00,73,18.2,34.1,61.0,6.6,7.7,342.0,28.2,74,1003.0,17.3,95
2025-09-22 16:00:00+00:00,73,16.2,30.5,53.0,7.6,8.4,366.0,27.5,78,1003.6,16.6,10
2025-09-22 17:00:00+00:00,73,14.9,28.0,46.0,8.5,8.9,390.0,26.9,80,1004.0,16.0,0
2025-09-22 18:00:00+00:00,72,14.0,26.3,41.0,9.1,9.1,385.0,26.4,82,1004.2,15.2,0
2025-09-22 19:00:00+00:00,72,13.3,24.9,39.0,9.1,9.0,327.0,26.0,83,1004.1,15.1,0
2025-09-22 20:00:00+00:00,72,13.0,24.1,40.0,8.8,8.5,240.0,25.7,86,1003.6,14.5,3
2025-09-22 21:00:00+00:00,71,12.9,23.7,40.0,8.3,8.0,173.0,25.4,88,1003.2,14.0,6
2025-09-22 22:00:00+00:00,71,12.6,23.6,40.0,7.8,7.3,142.0,25.2,90,1002.9,14.0,7
2025-09-22 23:00:00+00:00,70,12.3,23.5,40.0,7.1,6.4,131.0,25.0,91,1002.5,14.4,5
2025-09-23 00:00:00+00:00,70,11.9,24.2,39.0,6.7,5.7,140.0,25.0,91,1002.6,14.5,3
2025-09-23 01:00:00+00:00,69,11.8,23.7,39.0,6.4,5.9,186.0,25.5,89,1002.8,14.3,2
2025-09-23 02:00:00+00:00,69,12.3,24.1,41.0,6.0,6.1,252.0,25.9,86,1003.2,15.3,3
2025-09-23 03:00:00+00:00,68,13.1,29.0,45.0,5.3,6.1,290.0,27.2,79,1003.6,17.1,3
2025-09-23 04:00:00+00:00,68,15.6,40.5,55.0,4.1,5.7,269.0,29.0,69,1004.1,20.2,15
2025-09-23 05:00:00+00:00,67,17.3,45.4,69.0,2.7,5.0,221.0,31.0,60,1004.1,19.0,6
2025-09-23 06:00:00+00:00,67,19.4,51.0,80.0,1.7,4.5,190.0,32.7,54,1003.8,17.8,3
2025-09-23 07:00:00+00:00,67,21.1,55.4,88.0,1.3,4.2,198.0,33.9,49,1003.2,17.1,78
2025-09-23 08:00:00+00:00,66,22.1,57.5,93.0,1.3,3.9,224.0,34.6,47,1002.0,17.2,3
2025-09-23 09:00:00+00:00,66,22.3,55.5,96.0,1.5,3.8,245.0,34.4,48,1001.0,19.6,33
2025-09-23 10:00:00+00:00,66,22.4,53.6,97.0,1.7,3.8,254.0,34.0,48,1000.5,19.4,61
2025-09-23 11:00:00+00:00,65,21.9,49.8,96.0,2.1,4.0,258.0,33.1,53,1000.1,19.0,2
2025-09-23 12:00:00+00:00,65,23.2,49.7,91.0,2.9,3.8,264.0,31.9,57,1000.1,20.2,5
2025-09-23 13:00:00+00:00,65,22.1,42.3,82.0,3.9,4.2,275.0,30.7,63,1000.8,19.2,6
2025-09-23 14:00:00+00:00,65,21.1,38.8,68.0,5.2,4.9,286.0,29.1,71,1001.4,17.8,0
2025-09-23 15:00:00+00:00,65,19.8,36.2,57.0,6.5,5.7,293.0,28.2,75,1002.2,16.1,0
2025-09-23 16:00:00+00:00,65,18.4,33.6,49.0,7.6,6.9,294.0,27.4,78,1002.8,15.9,0
2025-09-23 17:00:00+00:00,65,17.2,31.2,43.0,8.6,8.3,290.0,26.9,81,1003.1,15.8,0
2025-09-23 18:00:00+00:00,65,16.4,29.5,39.0,9.2,9.3,278.0,26.6,82,1003.0,15.1,1
2025-09-23 19:00:00+00:00,66,15.9,28.6,37.0,9.4,9.5,250.0,26.2,83,1002.9,14.6,0
2025-09-23 20:00:00+00:00,66,15.9,28.8,37.0,9.2,9.3,214.0,25.9,84,1002.3,14.3,0
2025-09-23 21:00:00+00:00,66,19.1,35.5,38.0,8.8,8.8,188.0,25.6,86,1001.5,14.3,2
2025-09-23 22:00:00+00:00,66,17.6,31.9,38.0,8.3,8.1,177.0,25.3,86,1001.3,14.5,3
2025-09-23 23:00:00+00:00,67,17.1,31.3,39.0,7.6,7.1,176.0,25.1,87,1001.1,14.7,4
2025-09-24 00:00:00+00:00,67,17.3,33.2,40.0,7.2,6.7,188.0,25.1,87,1001.1,14.9,30
2025-09-24 01:00:00+00:00,68,17.7,34.6,41.0,6.7,6.3,227.0,26.0,88,1001.5,15.0,71
2025-09-24 02:00:00+00:00,68,18.5,36.2,43.0,6.0,5.7,279.0,26.3,86,1001.5,14.6,100
2025-09-24 03:00:00+00:00,69,18.9,39.9,47.0,5.2,5.2,308.0,27.5,80,1002.0,20.9,90
2025-09-24 04:00:00+00:00,69,19.7,47.7,54.0,4.2,4.9,290.0,28.9,72,1002.1,19.5,57
2025-09-24 05:00:00+00:00,69,21.1,53.8,64.0,3.1,4.6,248.0,30.7,64,1002.1,18.8,100
2025-09-24 06:00:00+00:00,70,22.7,59.1,73.0,2.2,4.4,219.0,32.1,57,1001.8,17.1,82
2025-09-24 07:00:00+00:00,70,24.1,61.9,82.0,1.8,4.3,219.0,33.2,53,1001.2,16.3,68
2025-09-24 08:00:00+00:00,70,24.7,61.7,90.0,1.6,4.2,232.0,34.1,49,1000.1,16.2,62
2025-09-24 09:00:00+00:00,70,24.7,60.5,95.0,1.7,4.2,240.0,34.6,47,998.9,16.3,93
2025-09-24 10:00:00+00:00,71,24.2,56.8,94.0,1.9,4.2,235.0,34.3,48,998.3,17.8,95
2025-09-24 11:00:00+00:00,71,23.0,51.6,90.0,2.3,4.3,227.0,33.3,51,998.5,18.3,81
2025-09-24 12:00:00+00:00,71,22.8,50.1,91.0,3.1,4.4,225.0,32.0,57,998.8,19.1,27
2025-09-24 13:00:00+00:00,71,21.5,41.6,80.0,4.0,4.8,241.0,31.5,57,999.2,16.6,0
2025-09-24 14:00:00+00:00,71,20.4,38.6,64.0,5.3,5.3,263.0,30.0,64,999.5,17.5,0
2025-09-24 15:00:00+00:00,71,19.0,36.9,51.0,6.4,5.8,274.0,28.7,72,1000.1,15.7,0
2025-09-24 16:00:00+00:00,71,18.0,35.9,44.0,7.2,6.3,261.0,27.7,78,1000.7,15.8,0
2025-09-24 17:00:00+00:00,71,17.6,35.2,40.0,7.8,6.8,236.0,27.0,83,1001.1,16.2,0
2025-09-24 18:00:00+00:00,71,17.5,34.9,37.0,8.2,7.0,215.0,26.6,86,1001.0,16.2,3
2025-09-24 19:00:00+00:00,71,17.7,35.3,35.0,8.4,6.8,205.0,26.3,88,1001.2,15.0,4
2025-09-24 20:00:00+00:00,71,18.3,35.7,34.0,8.5,6.4,200.0,25.9,89,1000.9,13.3,7
2025-09-24 21:00:00+00:00,71,19.1,36.6,34.0,8.5,6.1,198.0,25.6,91,1000.7,12.4,2
2025-09-24 22:00:00+00:00,71,19.7,38.0,33.0,8.6,5.9,193.0,25.3,92,1000.3,12.5,2
2025-09-24 23:00:00+00:00,71,19.7,38.2,33.0,8.6,5.8,191.0,24.9,93,1000.3,11.4,1
2025-09-25 00:00:00+00:00,71,18.5,34.9,34.0,8.4,6.0,206.0,24.6,95,1000.5,10.8,1
2025-09-25 01:00:00+00:00,71,18.6,37.3,35.0,7.9,6.0,259.0,25.1,93,1000.8,11.2,0
2025-09-25 02:00:00+00:00,72,19.5,40.0,36.0,7.2,5.9,328.0,25.4,91,1001.2,13.2,5
2025-09-25 03:00:00+00:00,72,20.0,43.9,41.0,6.3,5.7,362.0,26.9,82,1001.8,16.2,23
2025-09-25 04:00:00+00:00,72,21.3,54.4,51.0,4.9,5.4,327.0,28.7,72,1002.6,17.1,37
2025-09-25 05:00:00+00:00,72,22.0,57.9,65.0,3.2,4.9,256.0,30.6,62,1002.8,15.6,92
2025-09-25 06:00:00+00:00,72,22.2,57.6,77.0,2.0,4.5,204.0,32.0,55,1002.7,14.7,65
2025-09-25 07:00:00+00:00,72,21.4,53.7,87.0,1.4,4.0,190.0,33.1,51,1001.8,14.4,77
2025-09-25 08:00:00+00:00,72,20.3,49.0,96.0,1.3,3.5,193.0,33.9,48,1000.8,13.3,17
2025-09-25 09:00:00+00:00,71,19.1,44.2,101.0,1.4,3.1,206.0,34.5,46,999.8,12.3,1
2025-09-25 10:00:00+00:00,71,18.1,40.4,103.0,1.6,2.9,227.0,34.7,46,999.2,12.3,1
2025-09-25 11:00:00+00:00,70,17.6,37.8,102.0,2.0,2.8,258.0,34.4,46,999.1,12.3,0
2025-09-25 12:00:00+00:00,70,19.1,42.3,97.0,3.0,2.7,289.0,33.9,46,999.4,12.4,0
2025-09-25 13:00:00+00:00,70,19.6,37.5,85.0,4.7,2.9,322.0,32.8,50,1000.2,11.1,0
2025-09-25 14:00:00+00:00,70,20.7,36.3,69.0,7.0,3.3,357.0,31.3,58,1000.5,12.9,0
2025-09-25 15:00:00+00:00,70,21.5,38.3,55.0,8.9,4.1,377.0,29.9,67,1001.5,15.0,0
2025-09-25 16:00:00+00:00,70,22.1,40.4,47.0,9.9,5.8,374.0,28.6,74,1002.1,13.3,0
2025-09-25 17:00:00+00:00,70,22.1,41.4,41.0,10.4,8.1,357.0,27.5,79,1002.5,14.1,0
2025-09-25 18:00:00+00:00,70,22.0,42.0,37.0,10.9,9.8,343.0,26.9,82,1002.9,12.6,0
2025-09-25 19:00:00+00:00,71,21.5,42.1,33.0,11.7,10.6,342.0,26.5,83,1003.1,11.9,0
2025-09-25 20:00:00+00:00,71,21.4,42.6,31.0,12.5,10.9,344.0,26.2,84,1002.5,12.0,0
2025-09-25 21:00:00+00:00,71,21.7,43.3,29.0,13.0,11.0,337.0,25.8,86,1002.3,10.3,0
2025-09-25 22:00:00+00:00,72,21.9,44.1,27.0,13.3,10.9,304.0,25.4,88,1002.4,9.4,0
2025-09-25 23:00:00+00:00,72,22.1,44.9,27.0,13.3,10.5,262.0,25.0,89,1002.5,9.7,0
2025-09-26 00:00:00+00:00,72,22.4,45.4,26.0,13.5,9.8,252.0,24.6,91,1002.8,9.4,0
2025-09-26 01:00:00+00:00,72,23.1,46.9,27.0,12.3,8.9,316.0,24.9,93,1003.1,8.9,0
2025-09-26 02:00:00+00:00,73,25.5,51.7,30.0,10.4,7.8,412.0,25.2,91,1003.8,8.8,0
2025-09-26 03:00:00+00:00,73,26.8,58.0,37.0,8.5,6.8,460.0,26.8,83,1004.4,8.5,0
2025-09-26 04:00:00+00:00,74,27.4,60.5,53.0,6.3,6.4,408.0,28.7,75,1004.8,8.4,0
2025-09-26 05:00:00+00:00,74,27.4,61.5,73.0,3.9,6.1,308.0,30.8,62,1004.8,9.7,0
2025-09-26 06:00:00+00:00,74,24.7,54.2,90.0,2.2,5.8,231.0,32.4,52,1004.3,10.6,0
2025-09-26 07:00:00+00:00,75,21.7,46.0,100.0,1.5,5.1,206.0,33.5,47,1004.0,10.5,0
2025-09-26 08:00:00+00:00,75,20.0,40.9,107.0,1.4,4.4,204.0,34.2,45,1002.8,9.7,0
2025-09-26 09:00:00+00:00,75,19.4,38.2,111.0,1.6,3.7,218.0,34.6,43,1001.8,8.9,0
2025-09-26 10:00:00+00:00,75,18.7,35.6,113.0,1.5,3.3,215.0,34.7,43,1001.1,8.0,0
2025-09-26 11:00:00+00:00,75,18.0,33.6,112.0,1.6,2.9,226.0,34.5,43,1001.1,8.3,9
2025-09-26 12:00:00+00:00,75,18.7,33.6,107.0,3.1,2.9,344.0,33.7,45,1001.2,9.1,0
2025-09-26 13:00:00+00:00,75,20.5,31.9,92.0,7.3,3.0,701.0,32.2,52,1002.1,7.5,0
2025-09-26 14:00:00+00:00,75,23.7,35.0,71.0,13.1,3.1,1163.0,31.0,56,1002.5,9.2,0
2025-09-26 15:00:00+00:00,75,25.4,36.6,55.0,17.2,3.5,1420.0,30.2,58,1003.4,6.1,0
2025-09-26 16:00:00+00:00,75,25.8,36.7,48.0,17.8,4.1,1289.0,29.1,65,1004.1,7.2,0
2025-09-26 17:00:00+00:00,76,25.3,35.3,45.0,16.6,5.0,953.0,28.1,71,1004.6,8.0,0
2025-09-26 18:00:00+00:00,76,23.7,32.6,43.0,15.6,6.5,654.0,27.3,76,1004.6,10.5,0
2025-09-26 19:00:00+00:00,76,21.9,30.5,40.0,15.5,9.3,468.0,26.5,79,1004.6,11.0,0
2025-09-26 20:00:00+00:00,76,20.5,29.4,37.0,15.6,12.6,318.0,26.2,81,1004.5,11.7,0
2025-09-26 21:00:00+00:00,76,19.0,28.3,36.0,14.9,14.7,215.0,26.0,81,1004.0,11.1,0
2025-09-26 22:00:00+00:00,76,17.3,27.0,38.0,12.7,14.4,156.0,25.8,79,1003.9,10.2,0
2025-09-26 23:00:00+00:00,75,16.1,26.1,42.0,9.9,12.9,143.0,25.6,78,1004.0,8.9,0
2025-09-27 00:00:00+00:00,75,16.1,26.7,45.0,8.2,12.3,194.0,25.4,78,1004.4,7.8,0
2025-09-27 01:00:00+00:00,74,15.7,26.5,45.0,8.5,11.4,374.0,26.0,77,1004.9,7.9,0
2025-09-27 02:00:00+00:00,74,16.9,27.4,45.0,8.8,10.0,618.0,26.2,75,1005.1,8.8,0
2025-09-27 03:00:00+00:00,73,17.3,27.4,50.0,8.4,8.9,749.0,28.1,67,1005.5,7.9,0
2025-09-27 04:00:00+00:00,72,17.5,29.4,65.0,6.5,8.3,654.0,30.4,57,1006.0,8.0,0
2025-09-27 05:00:00+00:00,72,17.8,29.0,85.0,3.9,7.8,446.0,32.8,47,1005.8,9.7,0
2025-09-27 06:00:00+00:00,71,15.2,23.9,101.0,1.9,7.2,287.0,34.7,39,1005.6,9.9,38
2025-09-27 07:00:00+00:00,70,13.3,20.5,109.0,1.2,6.0,239.0,36.1,35,1004.7,8.6,7
2025-09-27 08:00:00+00:00,69,12.9,19.3,113.0,1.2,4.7,239.0,36.9,33,1003.8,8.0,26
2025-09-27 09:00:00+00:00,69,13.1,18.9,116.0,1.5,3.7,260.0,37.2,32,1002.6,8.1,4
